"","logA","logSmax","logSigma","Scale"
"60",0.221866255075075,2.71241640122948,-0.355040720242039,10000
"61",0.254657431476293,2.7044772120836,-0.139426208592461,10000
"62",0.402134167702628,2.2872639140829,-0.177107393157832,10000
"63",0.5536937539273,2.19608484921673,-0.28611696814736,10000
"64",0.406716674412271,2.70662279922357,-0.318699932151948,10000
"65",0.767524747556622,2.35097405711318,-0.299138236990528,10000
"66",0.366063985883882,2.69226569699756,-0.220882368602284,10000
"67",0.398022626386302,2.58963744787442,-0.235870411168475,10000
"68",0.38292581658445,2.66552626351727,-0.189480156061251,10000
"69",0.292314083120734,3.21976575721566,-0.236986289663253,10000
"70",0.352891791790194,3.04554939508513,-0.227318479737217,10000
"71",0.33619242283982,2.54189518033139,-0.332777114915682,10000
"72",0.511615376216042,2.22828280223706,-0.27257681924347,10000
"73",0.275634290856726,2.36156629242614,-0.3162322265634,10000
"74",0.271177120269983,2.90976478653491,-0.279247157644131,10000
"75",0.4966732283432,2.3125411484829,-0.522969088356714,10000
"76",0.274528723558243,2.31321598759223,-0.245248034115474,10000
"77",0.445613968784211,2.30844873473705,-0.341835246880773,10000
"78",0.653453459576761,2.06821515662294,-0.323448221777849,10000
"79",0.49127682363556,2.3403423757637,-0.309948884371768,10000
"80",0.249282599284658,3.27773224821718,-0.16872644615151,10000
"81",0.527060430752655,2.29904309825294,-0.216569943028754,10000
"82",0.374956617969377,1.94211599590829,-0.317282121482219,10000
"83",0.306883390073103,2.59911728644411,-0.266356282372436,10000
"84",0.494889566198001,2.60283603364502,-0.125120851407732,10000
"85",0.656838206855585,2.20878930024052,-0.396088422380299,10000
"86",0.440122627388919,2.5090378113404,-0.228487707769974,10000
"87",0.0619931680898036,4.09250942579326,-0.384087715894424,10000
"88",0.464562864300415,2.56245316376026,-0.237033813809439,10000
"89",0.616071635886103,2.27486585724898,-0.294848391246806,10000
"90",0.546331611827706,1.90864969067457,-0.324307791949502,10000
"91",0.259448874074851,3.57802309384748,-0.216865841037778,10000
"92",0.424151371200488,2.95654583134143,-0.288794073440182,10000
"93",0.456709951831251,2.61521836261173,-0.267143965148921,10000
"94",0.358768677298007,2.34106733964046,-0.364704113296748,10000
"95",0.341451084310584,3.46274433303179,-0.305410989113656,10000
"96",0.237421435178031,3.3407659884814,-0.406289916543356,10000
"97",0.405670399934203,2.48741194289052,-0.290406299334966,10000
"98",0.357501913343664,2.80414807941602,-0.555635361105322,10000
"99",0.409134432610431,2.39665538228913,-0.327396977094674,10000
"100",0.293892979879224,2.82083105473046,-0.260994949954409,10000
